DateTime,Number Of Transactions,Price
2024-01-28T00:00:00.000Z,636523,42227.490000000005
2024-01-29T00:00:00.000Z,575203,42556.235
2024-01-30T00:00:00.000Z,523509,43273.085
2024-01-31T00:00:00.000Z,444450,43005.6
2024-02-01T00:00:00.000Z,413272,42561.634999999995
2024-02-02T00:00:00.000Z,429732,42994.485
2024-02-03T00:00:00.000Z,515539,43115.065
2024-02-04T00:00:00.000Z,336211,42662.905
2024-02-05T00:00:00.000Z,281482,42725.145
2024-02-06T00:00:00.000Z,278093,42943.485
2024-02-07T00:00:00.000Z,427538,43584.4
2024-02-08T00:00:00.000Z,285101,44978
2024-02-09T00:00:00.000Z,334084,46732.744999999995
2024-02-10T00:00:00.000Z,399252,47530.375
2024-02-11T00:00:00.000Z,329938,48094.75
2024-02-12T00:00:00.000Z,409911,49028.895
2024-02-13T00:00:00.000Z,313178,49364.875
2024-02-14T00:00:00.000Z,296717,50679.12
2024-02-15T00:00:00.000Z,303306,52101.63
2024-02-16T00:00:00.000Z,312782,52101.465
2024-02-17T00:00:00.000Z,327713,51424.615
2024-02-18T00:00:00.000Z,343417,51793.945
2024-02-19T00:00:00.000Z,366108,52089.425
2024-02-20T00:00:00.000Z,397096,51876.36
2024-02-21T00:00:00.000Z,369949,51504.455
2024-02-22T00:00:00.000Z,365090,51485.490000000005
2024-02-23T00:00:00.000Z,409204,51016.325
2024-02-24T00:00:00.000Z,340419,51135.770000000004
2024-02-25T00:00:00.000Z,418801,51623.22
2024-02-26T00:00:00.000Z,356184,52930.2
2024-02-27T00:00:00.000Z,387598,56048.065
2024-02-28T00:00:00.000Z,413800,60406.195
2024-02-29T00:00:00.000Z,407090,62011.87
2024-03-01T00:00:00.000Z,419284,62010.99
2024-03-02T00:00:00.000Z,339311,62055.06
2024-03-03T00:00:00.000Z,385447,62323.619999999995
2024-03-04T00:00:00.000Z,361258,65463
2024-03-05T00:00:00.000Z,424347,64256.615000000005
2024-03-06T00:00:00.000Z,381934,65248.619999999995
2024-03-07T00:00:00.000Z,436344,66838.41500000001
2024-03-08T00:00:00.000Z,426928,68162.48
2024-03-09T00:00:00.000Z,359029,68345.36499999999
2024-03-10T00:00:00.000Z,368196,69097.515
2024-03-11T00:00:00.000Z,394098,70021.595
2024-03-12T00:00:00.000Z,341867,70816.70999999999
2024-03-13T00:00:00.000Z,390118,72500.92
2024-03-14T00:00:00.000Z,329706,71148.275
2024-03-15T00:00:00.000Z,307904,68987.375
2024-03-16T00:00:00.000Z,355760,67413.55
2024-03-17T00:00:00.000Z,366109,66701.59
2024-03-18T00:00:00.000Z,416270,67754.83499999999
2024-03-19T00:00:00.000Z,463952,64822.84
2024-03-20T00:00:00.000Z,361515,64461.065
2024-03-21T00:00:00.000Z,327642,66388.735
2024-03-22T00:00:00.000Z,339533,64482.47
2024-03-23T00:00:00.000Z,326610,64515.850000000006
2024-03-24T00:00:00.000Z,331527,65713.3
2024-03-25T00:00:00.000Z,317064,68801.555
2024-03-26T00:00:00.000Z,317742,70426.77
2024-03-27T00:00:00.000Z,355902,70073.38500000001
2024-03-28T00:00:00.000Z,428670,70229.41
2024-03-29T00:00:00.000Z,449421,69992.035
2024-03-30T00:00:00.000Z,490072,69971.04000000001
2024-03-31T00:00:00.000Z,319675,70495.58499999999
2024-04-01T00:00:00.000Z,326410,69700.265
2024-04-02T00:00:00.000Z,357709,67137.405
2024-04-03T00:00:00.000Z,372978,65720.4
2024-04-04T00:00:00.000Z,320607,67212.37
2024-04-05T00:00:00.000Z,348637,67383.495
2024-04-06T00:00:00.000Z,433591,68577.955
2024-04-07T00:00:00.000Z,526130,69590.215
2024-04-08T00:00:00.000Z,455617,70907.45999999999
2024-04-09T00:00:00.000Z,453811,69981.08
2024-04-10T00:00:00.000Z,531054,69315.6
2024-04-11T00:00:00.000Z,476241,70427.93
2024-04-12T00:00:00.000Z,448489,68252.13
2024-04-13T00:00:00.000Z,507173,64751.035
2024-04-14T00:00:00.000Z,473328,64052.340000000004
2024-04-15T00:00:00.000Z,503358,64615.505000000005
